PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,YEAR_MONTH,ACTIVE_LISTINGS_RATE,MIN_PRICE_ACT,MAX_PRICE_ACT,MEDIAN_PRICE_ACT,NUMBER_OF_DISTINCT_HOSTS,SUPER_HOST_RATE,AVG_REV_SCORE_ACT,PERCENTAGE_CHANGE_FOR_ACTIVE_LISTINGS,PERCENTAGE_CHANGE_FOR_INACTIVE_LISTINGS,TOTAL_NUMBER_OF_STAYS,AVERAGE_ESTIMATED_REVENUE_PER_ACTIVE_LISTINGS
Guesthouse,Entire home/apt,5,2020-06-01,100.000000,78,400,144.5,22,31.818200,95.400000,4.545500,,390,2784.434783
Guesthouse,Entire home/apt,5,2020-07-01,100.000000,80,401,163,17,41.176500,95.625000,-21.739100,,338,3352.500000
Guesthouse,Entire home/apt,6,2020-05-01,100.000000,98,249,143.5,15,53.333300,94.200000,,,180,1677.400000
Guesthouse,Entire home/apt,6,2020-06-01,100.000000,98,250,139,14,57.142900,94.500000,-6.666700,,219,2332.285714
Guesthouse,Entire home/apt,6,2020-07-01,100.000000,99,250,139,13,69.230800,94.461538,-7.142900,,139,1410.615385
Guesthouse,Entire home/apt,7,2020-05-01,100.000000,122,160,148,3,0.000000,91.750000,,,51,1825.500000
Guesthouse,Entire home/apt,7,2020-06-01,100.000000,123,161,148.5,3,0.000000,92.000000,0.000000,,24,940.750000
Guesthouse,Entire home/apt,7,2020-07-01,100.000000,123,160,149.5,2,0.000000,89.333333,-25.000000,,19,967.666667
Guesthouse,Entire home/apt,8,2020-05-01,100.000000,400,1000,700,2,0.000000,,,,3,1500.000000
Guesthouse,Entire home/apt,8,2020-06-01,100.000000,300,1000,650,2,0.000000,,0.000000,,3,1500.000000
Guesthouse,Entire home/apt,8,2020-07-01,100.000000,1001,1001,1001,1,0.000000,,-50.000000,,3,3003.000000
Guesthouse,Entire home/apt,16,2020-07-01,100.000000,599,599,599,1,0.000000,,,,11,6589.000000
Guesthouse,Private room,1,2020-05-01,100.000000,15,132,55,21,9.523800,88.600000,,,308,676.296296
Guesthouse,Private room,1,2020-06-01,100.000000,14,132,51.5,19,10.526300,88.214286,-3.703700,,300,636.307692
Guesthouse,Private room,1,2020-07-01,100.000000,14,132,52.5,18,11.111100,88.083333,-11.538500,,390,989.869565
Guesthouse,Private room,2,2020-05-01,100.000000,31,280,80,50,6.000000,90.868421,,,868,952.369863
Guesthouse,Private room,2,2020-06-01,100.000000,30,279,80,49,6.122400,90.868421,-2.739700,,965,1139.802817
Guesthouse,Private room,2,2020-07-01,100.000000,30,280,80,44,6.818200,89.757576,-12.676100,,804,1029.129032
Guesthouse,Private room,3,2020-05-01,100.000000,57,145,89.5,9,33.333300,90.666667,,,120,950.000000
Guesthouse,Private room,3,2020-06-01,100.000000,56,144,90,9,33.333300,90.666667,0.000000,,121,963.888889
Guesthouse,Private room,3,2020-07-01,100.000000,56,146,89.5,8,37.500000,97.000000,-11.111100,,132,1476.375000
Guesthouse,Private room,4,2020-05-01,100.000000,47,300,92.5,8,0.000000,90.000000,,,96,799.500000
Guesthouse,Private room,4,2020-06-01,100.000000,45,300,92,9,0.000000,90.000000,10.000000,,91,686.363636
Guesthouse,Private room,4,2020-07-01,100.000000,46,300,93,7,0.000000,90.000000,-18.181800,,61,672.222222
Guesthouse,Private room,5,2020-05-01,100.000000,170,170,170,1,0.000000,91.000000,,,0,0.000000
Guesthouse,Private room,5,2020-06-01,100.000000,169,169,169,1,0.000000,91.000000,0.000000,,30,5070.000000
Guesthouse,Private room,5,2020-07-01,100.000000,170,170,170,1,0.000000,91.000000,0.000000,,30,5100.000000
Guesthouse,Private room,6,2020-05-01,100.000000,165,599,475,3,0.000000,100.000000,,,0,0.000000
Guesthouse,Private room,6,2020-06-01,100.000000,164,599,474.5,3,0.000000,100.000000,0.000000,,0,0.000000
Guesthouse,Private room,6,2020-07-01,100.000000,165,600,475,3,0.000000,100.000000,0.000000,,29,5800.000000
Guesthouse,Shared room,1,2020-05-01,100.000000,35,801,44.5,5,0.000000,88.500000,,,180,3738.750000
Guesthouse,Shared room,1,2020-06-01,100.000000,36,799,50,6,0.000000,96.750000,-25.000000,,91,4433.333333
Guesthouse,Shared room,1,2020-07-01,100.000000,36,800,60,4,0.000000,95.666667,-33.333300,,90,6645.000000
Guesthouse,Shared room,2,2020-05-01,100.000000,24,72,35,4,0.000000,89.916667,,,61,261.000000
Guesthouse,Shared room,2,2020-06-01,100.000000,25,72,34,4,0.000000,89.200000,-50.000000,,39,295.857143
Guesthouse,Shared room,2,2020-07-01,100.000000,24,72,42,4,0.000000,91.666667,-28.571400,,31,298.800000
Guesthouse,Shared room,4,2020-05-01,100.000000,156,156,156,1,0.000000,95.000000,,,0,0.000000
Guesthouse,Shared room,12,2020-05-01,100.000000,35,35,35,1,0.000000,94.000000,,,0,0.000000
Heritage hotel (India),Hotel room,2,2020-05-01,100.000000,80,80,80,1,0.000000,75.000000,,,30,2400.000000
Heritage hotel (India),Hotel room,2,2020-06-01,100.000000,80,80,80,1,0.000000,75.000000,0.000000,,0,0.000000
Holiday park,Entire home/apt,1,2021-02-01,100.000000,71,71,71,0,,100.000000,,,8,568.000000
Holiday park,Entire home/apt,4,2021-04-01,100.000000,346,346,346,1,0.000000,84.000000,,,8,2768.000000
Holiday park,Entire home/apt,6,2021-04-01,100.000000,299,299,299,1,0.000000,86.000000,,,30,8970.000000
Hostel,Hotel room,1,2020-05-01,100.000000,32,60,51,5,0.000000,81.000000,,,132,585.666667
Hostel,Hotel room,1,2020-06-01,100.000000,31,60,50.5,5,0.000000,81.000000,0.000000,,51,243.083333
Hostel,Hotel room,1,2020-07-01,100.000000,37,60,50,4,0.000000,79.777778,-16.666700,,22,119.000000
Hostel,Hotel room,2,2020-05-01,100.000000,60,150,69,7,0.000000,86.857143,,,74,551.133333
Hostel,Hotel room,2,2020-06-01,100.000000,59,150,69.5,7,0.000000,88.500000,0.000000,,53,394.666667
Hostel,Hotel room,2,2020-07-01,100.000000,65,149,70,6,0.000000,90.857143,-6.666700,,30,180.285714
Hostel,Hotel room,3,2020-05-01,100.000000,90,139,114.5,2,0.000000,87.000000,,,1,45.000000
Hostel,Hotel room,3,2020-06-01,100.000000,90,140,115,2,0.000000,87.000000,0.000000,,1,70.000000
Hostel,Hotel room,3,2020-07-01,100.000000,90,139,114.5,2,0.000000,87.000000,0.000000,,1,69.500000
Hostel,Hotel room,4,2020-05-01,100.000000,87,139,114.5,3,0.000000,76.666667,,,31,916.333333
Hostel,Hotel room,4,2020-06-01,100.000000,88,140,115,3,0.000000,76.666667,0.000000,,25,733.333333
Hostel,Hotel room,4,2020-07-01,100.000000,89,141,115.5,3,0.000000,76.666667,0.000000,,10,348.666667
Hostel,Hotel room,5,2020-05-01,100.000000,155,155,155,1,0.000000,80.000000,,,1,155.000000
Hostel,Hotel room,5,2020-06-01,100.000000,155,155,155,1,0.000000,80.000000,0.000000,,0,0.000000
Hostel,Hotel room,5,2020-07-01,100.000000,155,155,155,1,0.000000,80.000000,0.000000,,0,0.000000
Hostel,Private room,1,2020-05-01,100.000000,55,100,62,1,0.000000,93.800000,,,127,1305.833333
Hostel,Private room,1,2020-06-01,100.000000,55,99,61.5,1,0.000000,93.800000,0.000000,,111,1306.666667
Hostel,Private room,1,2020-07-01,100.000000,55,99,62.5,1,0.000000,94.250000,-16.666700,,91,1355.000000
Hostel,Private room,2,2020-05-01,100.000000,47,300,77,5,20.000000,86.727273,,,92,575.833333
Hostel,Private room,2,2020-06-01,100.000000,48,300,76.5,5,20.000000,86.818182,0.000000,,86,460.250000
Hostel,Private room,2,2020-07-01,100.000000,49,300,76.5,5,20.000000,85.900000,-8.333300,,62,354.545455
Hostel,Private room,3,2020-05-01,100.000000,64,351,132.5,5,20.000000,79.250000,,,33,540.000000
Hostel,Private room,3,2020-06-01,100.000000,44,350,94,6,16.666700,79.250000,20.000000,,36,435.000000
Hostel,Private room,3,2020-07-01,100.000000,75,350,133,4,25.000000,73.333333,-33.333300,,32,687.500000
Hostel,Private room,4,2020-05-01,100.000000,91,300,122.5,4,25.000000,85.500000,,,162,3486.428571
Hostel,Private room,4,2020-06-01,100.000000,90,300,122,4,25.000000,85.500000,0.000000,,90,1448.571429
Hostel,Private room,4,2020-07-01,100.000000,91,300,123,4,25.000000,85.500000,0.000000,,92,1496.571429
Hostel,Private room,5,2020-05-01,100.000000,351,1000,675.5,2,50.000000,100.000000,,,30,15000.000000
Hostel,Private room,5,2020-06-01,100.000000,350,999,674.5,2,50.000000,100.000000,0.000000,,1,499.500000
Hostel,Private room,5,2020-07-01,100.000000,350,999,674.5,2,50.000000,98.000000,0.000000,,30,14985.000000
Hostel,Private room,6,2020-05-01,100.000000,181,1000,235,4,0.000000,90.666667,,,60,8857.500000
Hostel,Private room,6,2020-06-01,100.000000,180,999,210,4,0.000000,90.666667,0.000000,,33,1689.750000
Hostel,Private room,6,2020-07-01,100.000000,180,999,619.5,3,0.000000,90.666667,-25.000000,,30,9990.000000
Hostel,Shared room,1,2020-05-01,100.000000,31,86,35.5,2,50.000000,91.400000,,,33,172.000000
Hostel,Shared room,1,2020-06-01,100.000000,30,84,36.5,3,33.333300,89.142857,33.333300,,94,408.750000
Hostel,Shared room,1,2020-07-01,100.000000,30,85,36,3,33.333300,89.142857,0.000000,,79,342.500000
Hostel,Shared room,2,2020-05-01,100.000000,40,40,40,1,0.000000,92.000000,,,1,40.000000
Hostel,Shared room,2,2020-06-01,100.000000,34,40,34,2,0.000000,89.600000,900.000000,,41,140.000000
Hostel,Shared room,2,2020-07-01,100.000000,35,40,35,2,0.000000,90.285714,-30.000000,,1,5.714286
Hostel,Shared room,3,2020-05-01,100.000000,38,38,38,1,0.000000,88.000000,,,0,0.000000
Hostel,Shared room,3,2020-06-01,100.000000,39,39,39,1,0.000000,88.000000,0.000000,,0,0.000000
Hostel,Shared room,3,2020-07-01,100.000000,37,37,37,1,0.000000,88.000000,0.000000,,0,0.000000
Hostel,Shared room,4,2020-05-01,100.000000,37,37,37,1,0.000000,88.000000,,,1,37.000000
Hostel,Shared room,4,2020-06-01,100.000000,21,156,34,4,0.000000,76.375000,800.000000,,7,18.111111
Hostel,Shared room,4,2020-07-01,100.000000,22,37,31,3,0.000000,75.571429,-22.222200,,17,55.571429
Hostel,Shared room,5,2020-05-01,100.000000,37,37,37,1,0.000000,84.000000,,,1,18.500000
Hostel,Shared room,5,2020-06-01,100.000000,36,36,36,1,0.000000,84.000000,0.000000,,1,18.000000
Hostel,Shared room,5,2020-07-01,100.000000,36,36,36,1,0.000000,84.000000,0.000000,,1,18.000000
Hostel,Shared room,6,2020-06-01,100.000000,27,39,34,1,0.000000,81.166667,,,0,0.000000
Hostel,Shared room,6,2020-07-01,100.000000,27,35,35,1,0.000000,81.500000,-33.333300,,0,0.000000
Hostel,Shared room,8,2020-05-01,100.000000,28,38,31.5,1,0.000000,71.333333,,,0,0.000000
Hostel,Shared room,10,2020-05-01,100.000000,28,38,35,1,0.000000,81.166667,,,180,1030.000000
Hostel,Shared room,12,2020-05-01,100.000000,31,35,33,1,0.000000,76.500000,,,60,990.000000
Hostel,Shared room,12,2020-06-01,100.000000,30,34,32,1,0.000000,76.500000,0.000000,,60,960.000000
Hostel,Shared room,12,2020-07-01,100.000000,30,35,32.5,2,0.000000,87.500000,0.000000,,31,467.500000
Hostel,Shared room,16,2020-06-01,100.000000,24,24,24,1,0.000000,,,,3,72.000000
Hostel,Shared room,16,2020-07-01,100.000000,24,24,24,1,0.000000,,0.000000,,17,408.000000
Hotel,Hotel room,1,2020-05-01,100.000000,51,51,51,1,0.000000,86.000000,,,1,25.500000
Hotel,Hotel room,1,2020-06-01,100.000000,51,51,51,1,0.000000,86.000000,0.000000,,7,178.500000
Hotel,Hotel room,1,2020-07-01,100.000000,50,50,50,1,0.000000,86.000000,0.000000,,22,550.000000
Hotel,Hotel room,2,2020-05-01,100.000000,55,264,107.5,4,25.000000,91.500000,,,192,1791.285714
Hotel,Hotel room,2,2020-06-01,100.000000,54,263,111.5,5,20.000000,91.692308,7.142900,,136,1017.733333
Hotel,Hotel room,2,2020-07-01,100.000000,52,226,107,5,20.000000,91.750000,-6.666700,,89,723.071429
Hotel,Hotel room,3,2020-05-01,100.000000,158,173,165.5,1,0.000000,80.000000,,,1,79.000000
Hotel,Hotel room,3,2020-06-01,100.000000,157,173,165,1,0.000000,80.000000,0.000000,,0,0.000000
Hotel,Hotel room,3,2020-07-01,100.000000,157,173,165,1,0.000000,80.000000,0.000000,,1,78.500000
Hotel,Hotel room,4,2020-05-01,100.000000,100,100,100,1,0.000000,,,,10,1000.000000
Hotel,Hotel room,5,2020-05-01,100.000000,250,250,250,1,0.000000,,,,21,5250.000000
Hotel,Hotel room,5,2020-06-01,100.000000,250,250,250,1,0.000000,,0.000000,,19,4750.000000
Hotel,Private room,1,2020-05-01,100.000000,40,128,67.5,3,0.000000,85.500000,,,31,980.000000
Hotel,Private room,1,2020-06-01,100.000000,41,127,67.5,3,0.000000,85.500000,0.000000,,19,603.250000
Hotel,Private room,1,2020-07-01,100.000000,40,127,67,3,0.000000,85.500000,0.000000,,3,71.250000
Hotel,Private room,2,2020-05-01,100.000000,46,1000,130,26,0.000000,90.318182,,,361,3717.530612
Hotel,Private room,2,2020-06-01,100.000000,46,1000,129.5,26,0.000000,89.296296,-2.040800,,360,2290.729167
Hotel,Private room,2,2020-07-01,100.000000,46,999,130,24,4.166700,87.291667,-8.333300,,225,1406.613636
Hotel,Private room,3,2020-05-01,100.000000,95,1000,177,8,0.000000,67.000000,,,58,3414.800000
Hotel,Private room,3,2020-06-01,100.000000,98,1000,249,7,0.000000,80.833333,-10.000000,,35,1289.666667
Hotel,Private room,3,2020-07-01,100.000000,98,999,165,8,0.000000,81.333333,33.333300,,61,967.250000
Hotel,Private room,4,2020-05-01,100.000000,100,387,194,6,0.000000,85.000000,,,42,1292.500000
Hotel,Private room,4,2020-06-01,100.000000,129,388,262,5,0.000000,85.000000,-25.000000,,33,1599.333333
Hotel,Private room,4,2020-07-01,100.000000,128,388,239,7,14.285700,85.333333,50.000000,,38,1172.888889
Hotel,Private room,5,2020-05-01,100.000000,351,351,351,1,0.000000,,,,0,0.000000
Hotel,Private room,5,2020-06-01,100.000000,350,350,350,1,0.000000,,0.000000,,0,0.000000
Hotel,Private room,5,2020-07-01,100.000000,350,350,350,1,0.000000,100.000000,0.000000,,0,0.000000
Hotel,Private room,6,2020-05-01,100.000000,170,170,170,1,0.000000,,,,4,680.000000
Hotel,Private room,8,2020-05-01,100.000000,210,210,210,1,0.000000,80.000000,,,4,840.000000
Hotel,Private room,12,2020-05-01,100.000000,130,130,130,1,0.000000,70.000000,,,0,0.000000
Hotel,Private room,12,2020-06-01,100.000000,130,130,130,1,0.000000,70.000000,0.000000,,3,390.000000
Hotel,Private room,12,2020-07-01,100.000000,130,130,130,1,0.000000,70.000000,0.000000,,4,520.000000
Hotel,Private room,16,2020-05-01,100.000000,75,144,109.5,2,0.000000,,,,1,72.000000
House,Entire home/apt,1,2020-05-01,100.000000,40,1200,97,15,6.666700,87.777778,,,248,5582.000000
House,Entire home/apt,1,2020-06-01,100.000000,40,1200,82.5,17,5.882400,89.900000,13.333300,,253,4947.941176
House,Entire home/apt,1,2020-07-01,100.000000,40,1200,68.5,14,7.142900,88.500000,-17.647100,,260,4015.500000
House,Entire home/apt,2,2020-05-01,100.000000,46,901,135,251,21.115500,94.042553,,,5477,3232.911877
House,Entire home/apt,2,2020-06-01,100.000000,46,901,134.5,247,21.862300,94.026316,-2.298900,,5488,3329.819608
House,Entire home/apt,2,2020-07-01,100.000000,40,1001,135,203,24.137900,93.589404,-17.647100,,4395,3114.838095
House,Entire home/apt,3,2020-05-01,100.000000,37,501,136.5,111,18.018000,94.301205,,,2613,3678.681416
House,Entire home/apt,3,2020-06-01,100.000000,37,501,138.5,105,17.142900,95.166667,-5.309700,,2492,3692.719626
House,Entire home/apt,3,2020-07-01,100.000000,37,500,141,84,21.428600,96.133333,-20.560700,,2035,3801.752941
House,Entire home/apt,4,2020-05-01,100.000000,31,1500,201,822,12.652100,95.100334,,,19617,5548.150175
House,Entire home/apt,4,2020-06-01,100.000000,30,1350,200,804,12.562200,95.000000,-2.328300,,19742,5614.963051
House,Entire home/apt,4,2020-07-01,100.000000,30,1350,200,681,13.069000,94.938525,-16.448200,,16548,5694.810271
House,Entire home/apt,5,2020-05-01,100.000000,51,1999,276,454,10.352400,94.687296,,,10878,7252.529661
House,Entire home/apt,5,2020-06-01,100.000000,51,1999,280,441,9.297100,94.369492,-3.178000,,10573,7324.019694
House,Entire home/apt,5,2020-07-01,100.000000,50,1499,280,362,10.773500,94.254167,-18.818400,,8756,7487.336927
House,Entire home/apt,6,2020-05-01,100.000000,51,1560,351,1155,11.688300,94.338926,,,29190,9228.353678
House,Entire home/apt,6,2020-06-01,100.000000,50,1999,350,1139,11.325700,94.510832,-1.408500,,28702,9161.179365
House,Entire home/apt,6,2020-07-01,100.000000,59,1560,350,945,12.486800,94.630582,-16.984100,,23933,9118.049713
House,Entire home/apt,7,2020-05-01,100.000000,12,1750,477,374,9.090900,94.939623,,,9577,12541.739241
House,Entire home/apt,7,2020-06-01,100.000000,13,1999,481,374,8.556100,95.000000,-0.253200,,9383,12334.152284
House,Entire home/apt,7,2020-07-01,100.000000,13,1750,479.5,313,10.223600,95.271493,-17.512700,,7842,12409.621538
House,Entire home/apt,8,2020-05-01,100.000000,24,1999,589,855,9.590600,95.385714,,,22054,13926.502012
House,Entire home/apt,8,2020-06-01,100.000000,25,1999,595,849,9.422900,95.528271,-1.006000,,22145,14242.196138
House,Entire home/apt,8,2020-07-01,100.000000,50,1990,597,721,10.540900,95.324427,-15.447200,,18698,14085.713942
House,Entire home/apt,9,2020-05-01,100.000000,100,1999,550,193,12.953400,94.308824,,,4392,14226.306220
House,Entire home/apt,9,2020-06-01,100.000000,99,1999,582.5,188,13.829800,94.375940,-1.913900,,4348,14423.419512
House,Entire home/apt,9,2020-07-01,100.000000,99,1950,597,161,14.906800,94.228814,-14.634100,,3725,13821.508571
House,Entire home/apt,10,2020-05-01,100.000000,119,1999,700,297,14.814800,94.902128,,,6636,14556.688047
House,Entire home/apt,10,2020-06-01,100.000000,120,1999,699,286,14.335700,94.973568,-3.790100,,6570,15066.851515
House,Entire home/apt,10,2020-07-01,100.000000,150,1998,723,237,15.611800,95.215789,-16.969700,,5398,14606.171533
House,Entire home/apt,11,2020-05-01,100.000000,80,1899,579,51,19.607800,94.625000,,,1227,14012.298246
House,Entire home/apt,11,2020-06-01,100.000000,80,1999,580,47,17.021300,94.288889,-5.263200,,1037,13275.425926
House,Entire home/apt,11,2020-07-01,100.000000,81,1901,551,39,23.076900,94.421053,-16.666700,,886,12477.022222
House,Entire home/apt,12,2020-05-01,100.000000,128,1800,651,81,16.049400,95.456140,,,1325,11717.034884
House,Entire home/apt,12,2020-06-01,100.000000,127,1800,749,75,13.333300,95.653846,-8.139500,,1378,12937.278481
House,Entire home/apt,12,2020-07-01,100.000000,128,1798,650,65,13.846200,95.270833,-13.924100,,1164,12313.529412
House,Entire home/apt,13,2020-05-01,100.000000,227,1450,500,17,35.294100,94.000000,,,258,7962.555556
House,Entire home/apt,13,2020-06-01,100.000000,227,1449,550,16,31.250000,93.857143,-5.555600,,291,11837.823529
House,Entire home/apt,13,2020-07-01,100.000000,227,1450,599.5,14,50.000000,93.692308,-5.882400,,223,10376.250000
House,Entire home/apt,14,2020-05-01,100.000000,276,1999,533.5,28,21.428600,93.826087,,,515,10972.766667
